name,owner,createdAt,updatedAt,stargazers,releases,cbo_mean,cbo_median,cbo_std,dit_mean,dit_median,dit_std,lcom_mean,lcom_median,lcom_std,loc_total
GravitySnapHelper,rubensousa,2016-08-31T07:25:23Z,2025-03-12T03:42:06Z,5006,14,6.375,4.5,5.878228596147944,1.75,1.5,0.8864052604279183,57.875,1.0,154.09592327971748,610
MifareClassicTool,ikarus23,2013-02-12T15:39:03Z,2025-03-15T07:18:53Z,4999,8,11.090909090909092,9.0,10.366302488000592,2.272727272727273,3.0,0.910793859523358,106.03030303030305,3.0,397.9070623940096,6633
UltraViewPager,alibaba,2017-03-29T13:31:53Z,2025-03-07T05:23:27Z,4997,10,5.208333333333333,2.0,6.852350702126063,1.375,1.0,0.4945353550468402,58.375,0.0,124.8821400883388,1518
dialogplus,orhanobut,2014-12-12T09:24:44Z,2025-03-02T14:43:10Z,4994,9,5.241379310344827,3.0,6.29430112093354,1.0344827586206895,1.0,0.1856953381770519,57.86206896551724,0.0,255.17469144237123,1047
shopping-management-system,zhanglei-workspace,2015-11-16T12:53:21Z,2025-03-14T05:20:26Z,4993,0,3.515463917525773,3.0,3.5914058356427305,1.3608247422680413,1.0,0.6643538058756367,76.3298969072165,3.0,592.7687632635773,5353
joda-time,JodaOrg,2011-05-16T16:49:57Z,2025-03-14T12:34:10Z,4985,49,8.562724014336917,6.0,8.190210105912508,2.281362007168459,2.0,1.871464909213504,294.747311827957,10.0,783.9511001436628,91652
LayoutManagerGroup,DingMouRen,2018-04-28T11:47:38Z,2025-03-12T15:06:07Z,4985,0,4.9523809523809526,3.0,4.32706624679441,1.5714285714285714,2.0,0.5301942953139068,9.142857142857142,0.0,38.801753012800326,2285
QLExpress,alibaba,2017-03-15T08:39:54Z,2025-03-14T12:55:48Z,4983,10,4.211309523809524,3.0,4.076139900565687,1.5535714285714286,1.0,0.8827293398432176,12.547619047619047,0.0,83.71920441776783,12466
spring-mvc-showcase,spring-attic,2011-06-03T15:36:55Z,2025-03-11T17:37:17Z,4982,0,5.172413793103448,5.0,3.685618951253846,1.206896551724138,1.0,0.4495073595656585,9.448275862068966,0.0,23.86818510346129,1281
InstaMaterial,frogermcs,2014-11-10T18:56:49Z,2025-03-11T07:50:01Z,4980,1,4.7875,2.0,6.377757532177004,1.5375,1.0,0.8560100259675478,9.9375,0.0,29.58247161043645,2223
TelegramBots,rubenlagus,2016-01-14T00:13:07Z,2025-03-15T18:17:21Z,4978,105,10.333830104321908,11.0,6.401867970941063,2.238450074515648,1.0,1.8275862835981955,10.774962742175855,0.0,74.88844459190037,18928
XUI,xuexiangjys,2019-01-07T07:59:02Z,2025-03-14T12:13:28Z,4975,23,5.732487922705314,3.0,6.436606607694038,1.6594202898550725,1.0,0.9449861468887456,52.74094202898551,1.0,352.169574184579,90921
JustTrustMe,Fuzion24,2014-07-24T23:45:05Z,2025-03-13T11:33:45Z,4975,1,2.555555555555556,1.0,4.449142815742352,1.1851851851851851,1.0,0.4833407013879895,2.703703703703704,0.0,9.067332806097072,598
midjourney-proxy,novicezk,2023-04-24T13:43:45Z,2025-03-15T14:48:59Z,4971,0,5.9,5.0,5.724086699144751,1.2444444444444445,1.0,0.5469242108231445,5.811111111111111,0.0,14.409652230475444,2787
lwjgl3,LWJGL,2012-12-23T15:40:04Z,2025-03-15T12:40:50Z,4965,21,6.658499566348656,6.0,7.602651614574357,2.372398091934085,2.0,1.271537326523588,1007.1274934952298,78.0,20038.65314281261,1010921
CloudReader,youlookwhat,2016-11-20T11:59:25Z,2025-03-11T08:56:41Z,4963,25,4.75,3.0,5.516915295599411,1.4552845528455285,1.0,0.922690059197208,19.41260162601626,0.0,84.24734751842253,19393
NavigationTabBar,Devlight,2016-03-29T08:59:27Z,2025-03-02T14:43:27Z,4949,13,4.017241379310345,2.0,6.010200041363439,1.3103448275862069,1.0,0.5683739981868295,57.5,0.5,389.2754064993872,2538
mapdb,jankotek,2012-08-17T15:28:54Z,2025-03-13T02:27:50Z,4949,0,3.2395437262357416,2.0,4.115650980966015,2.022813688212928,1.0,3.553228355678562,81.84790874524715,0.0,452.758870813783,20198
RxJava2-Android-Samples,amitshekhariitbhu,2016-08-27T08:21:37Z,2025-03-14T03:14:03Z,4949,0,3.6648648648648647,2.0,4.374594156096345,1.254054054054054,1.0,0.4607381805052878,6.286486486486487,0.0,41.731922421584834,3992
gpmall,2227324689,2019-07-18T14:09:22Z,2025-03-15T01:57:19Z,4948,0,4.97877358490566,3.0,5.964197548124933,1.3608490566037736,1.0,0.6446544960229523,8.169811320754716,0.0,43.34129151105344,8865
liquibase,liquibase,2011-07-08T20:08:20Z,2025-03-15T12:17:03Z,4944,101,6.595159515951595,4.0,7.473086453119318,1.7684268426842684,2.0,0.9150811593606784,61.92904290429043,3.0,543.6658362151774,99220
runelite,runelite,2016-04-30T20:48:02Z,2025-03-15T17:36:39Z,4940,0,6.237877401646844,3.0,8.420534553960126,1.3824336688014638,1.0,0.9296256604654748,43.43000914913083,0.0,1094.4368000422326,228103
xpay,Exrick,2017-12-12T16:11:19Z,2025-03-15T08:46:24Z,4933,0,6.428571428571429,5.0,6.881652625434014,1.0,1.0,0.0,93.42857142857144,1.0,288.50469171723563,1449
megabasterd,tonikelope,2016-09-29T16:54:54Z,2025-03-15T17:58:40Z,4929,208,2.7611940298507465,1.0,4.402577264190168,1.4875621890547264,1.0,1.330824754565072,85.72139303482587,0.0,378.927172409224,20673
Geyser,GeyserMC,2019-07-08T17:23:17Z,2025-03-15T12:22:38Z,4927,0,8.255434782608695,6.0,10.494395490458611,2.0045289855072466,2.0,1.5683223376381468,34.018115942028984,1.0,460.0581594729363,54837
OsmAnd,osmandapp,2011-01-15T19:59:44Z,2025-03-15T17:03:52Z,4926,1,8.61916461916462,5.0,10.840796249612646,1.698935298935299,1.0,2.2383615944913418,101.49271089271087,1.0,568.8382238871185,676185
RippleEffect,traex,2014-10-14T13:32:51Z,2025-03-14T22:35:42Z,4921,0,3.421052631578948,2.0,5.091559349372954,1.368421052631579,1.0,0.4955946277833521,23.157894736842103,0.0,98.76980147904789,504
react-native-linear-gradient,react-native-linear-gradient,2015-03-31T17:44:40Z,2025-03-10T20:19:31Z,4913,18,5.157894736842105,4.0,3.387282717832439,1.631578947368421,1.0,0.7608859102526822,10.68421052631579,1.0,23.304869857270763,488
folding-cell-android,Ramotion,2016-04-01T11:38:47Z,2025-03-13T07:31:11Z,4902,0,4.142857142857143,2.0,4.51979771987325,1.3333333333333333,1.0,0.4830458915396479,13.38095238095238,0.0,37.52129554063424,812
spring-cloud-netflix,spring-cloud,2014-07-11T15:46:12Z,2025-03-15T09:48:19Z,4900,18,7.208333333333333,6.0,6.750170161681877,1.2159090909090908,1.0,0.5329207198122945,85.81060606060606,0.0,897.9290209872884,8533
ignite,apache,2015-02-19T08:00:05Z,2025-03-14T02:45:38Z,4893,0,5.597497393117831,3.0,8.856794527528352,1.655227983695137,1.0,1.3741312302948685,489.5394824153949,0.0,63139.083623973216,1128060
Android-IMSI-Catcher-Detector,CellularPrivacy,2013-11-23T10:04:14Z,2025-03-15T16:54:03Z,4893,48,5.059760956175299,3.0,6.86209984936313,1.330677290836653,1.0,0.6619782016367541,4.964143426294821,0.0,16.36247869863691,12171
DesignPattern,youlookwhat,2016-10-21T10:59:32Z,2025-03-15T14:36:47Z,4877,0,2.538071065989848,2.0,3.609062054508236,1.2791878172588833,1.0,0.4497429540846446,1.4263959390862944,0.0,4.555879102155018,2603
oshi,oshi,2012-02-10T12:46:48Z,2025-03-15T12:03:38Z,4877,161,5.737357259380098,4.0,6.181185150701703,1.564437194127243,1.0,1.210456033298598,30.732463295269167,1.0,121.33270122101844,32131
roncoo-pay,roncoo,2016-07-21T02:46:06Z,2025-03-13T13:49:29Z,4877,0,5.2055837563451774,3.0,6.222414485131446,1.281725888324873,1.0,0.6571749748524848,62.93654822335025,3.0,312.80035098583085,19910
react-native-config,lugg,2016-02-23T00:19:11Z,2025-03-11T12:34:57Z,4874,26,4.565217391304348,4.0,3.057421476825942,1.391304347826087,1.0,0.6563764465043608,1.9565217391304348,1.0,3.2957032753346263,428
wgcloud,tianshiyeben,2019-01-15T02:02:21Z,2025-03-14T07:19:57Z,4862,27,6.0423728813559325,3.0,7.749710849633907,1.194915254237288,1.0,0.3978247386366292,34.54237288135593,9.5,49.617966843045366,6105
dynamic-datasource,baomidou,2018-04-28T02:32:16Z,2025-03-14T13:31:12Z,4852,18,4.923076923076923,3.0,4.67134119621213,1.1479289940828403,1.0,0.4958264814328229,2.414201183431953,0.0,8.314146692306377,4957
sensitive-word,houbb,2020-01-07T03:10:44Z,2025-03-15T08:12:34Z,4840,2,3.333333333333333,3.0,3.534318736999806,1.2,1.0,0.5137290392543484,20.85128205128205,0.0,141.07267059045537,3683
cglib,cglib,2014-03-29T13:48:30Z,2025-03-13T03:03:15Z,4837,15,3.216867469879518,1.0,5.344204313550884,1.5321285140562249,1.0,1.1593257109955133,261.7971887550201,0.0,5178.1709973987845,17670
reactive-streams-jvm,reactive-streams,2014-02-28T13:16:15Z,2025-03-15T16:18:36Z,4831,0,3.122004357298475,3.0,2.646233112477147,1.2766884531590414,1.0,0.7982794905825402,20.335511982570807,0.0,127.96243590414002,15738
bisq,bisq-network,2014-03-12T09:42:29Z,2025-03-13T03:19:49Z,4831,140,7.513858695652174,4.0,9.544409770685604,1.7671195652173912,1.0,1.1922351693091282,30.293478260869566,0.0,364.3120520668849,177807
querydsl,querydsl,2011-08-05T06:46:32Z,2025-03-15T17:58:57Z,4829,35,5.204207920792079,3.0,6.190747550778792,1.987314356435644,1.0,2.138972344173898,42.900680693069305,0.0,572.8454595217975,98636
WukongCRM-11.0-JAVA,WuKongOpenSource,2021-04-06T10:58:55Z,2025-03-15T08:29:55Z,4829,0,7.480672268907563,4.0,10.282652878535137,1.2089635854341736,1.0,0.4609508248294001,13.0296918767507,0.0,68.82829999520634,64304
java-faker,DiUS,2011-06-06T01:01:21Z,2025-03-14T11:16:00Z,4828,0,4.115555555555556,4.0,6.382522017320998,1.448888888888889,1.0,0.4984897827358786,40.74666666666667,0.0,391.2061623090457,6710
spring-authorization-server,spring-projects,2020-03-17T17:28:57Z,2025-03-15T11:09:51Z,4957,68,8.629139072847682,6.0,8.33901367284679,1.2803532008830023,1.0,0.5710476776893306,20.20309050772627,1.0,115.57470207765684,22469
armeria,line,2015-11-16T04:04:01Z,2025-03-15T10:06:54Z,4878,254,7.264751154438174,6.0,7.244887328639179,1.5028219599794768,1.0,0.9647893662143164,75.03386351975372,1.0,431.7318068687075,118401
typespec,microsoft,2021-06-30T23:29:49Z,2025-03-15T08:00:18Z,4827,109,,,,,,,,,,0
QAuxiliary,cinit,2022-01-29T06:12:36Z,2025-03-15T14:56:52Z,4826,45,,,,,,,,,,0
packer-ng-plugin,mcxiaoke,2015-11-24T04:08:08Z,2025-03-14T06:48:21Z,4823,1,2.806451612903226,2.0,2.4415753772064144,1.3870967741935485,1.0,0.8823234234995204,18.64516129032258,1.0,41.44196615919405,1776
Transitions-Everywhere,andkulikov,2014-10-15T03:37:03Z,2025-03-14T06:47:35Z,4815,23,6.870466321243524,5.0,6.074091863720199,1.6787564766839378,1.0,1.346451550903035,25.72020725388601,0.0,223.41917921616192,9485
lucida,claritylab,2014-05-13T17:12:49Z,2025-03-10T12:05:51Z,4806,0,6.548507462686567,5.0,7.543722593850983,1.611940298507463,1.0,0.8690297466383027,23.51865671641791,1.0,74.21627739518176,23221
openai-java,TheoKanning,2020-09-15T02:58:52Z,2025-03-15T06:59:10Z,4798,22,5.387878787878788,4.0,8.234066563997402,1.084848484848485,1.0,0.372958845013642,15.55151515151515,0.0,182.8752208894722,2783
killbill,killbill,2012-10-21T20:55:05Z,2025-03-15T16:10:17Z,4777,149,8.663662433428923,6.0,10.077585639367644,1.7955755837771403,1.0,1.1015994735496724,28.25768127816469,1.0,124.03854986186528,150730
Android-ConvenientBanner,saiwu-bigkoo,2014-12-23T06:12:33Z,2025-02-22T06:06:40Z,4770,0,4.827586206896552,3.0,5.359030865992478,1.4482758620689655,1.0,0.6858887298634484,7.793103448275862,1.0,20.15365849514465,848
aviatorscript,killme2008,2011-03-29T12:48:47Z,2025-03-14T08:51:56Z,4765,52,4.629770992366412,3.0,6.706090889212346,1.498091603053435,1.0,0.7760739694928475,60.982824427480914,1.0,379.8566974572085,37352
rstudio,rstudio,2010-12-07T19:10:25Z,2025-03-14T17:23:44Z,4764,0,5.604952490642096,3.0,11.001511707331616,1.4457241577886553,1.0,1.059091940777055,353.6134465879643,0.0,12434.756531553285,226092
calcite,apache,2014-06-25T07:00:07Z,2025-03-14T09:28:06Z,4758,0,7.604973869165615,5.0,10.104733651272548,1.7098576320057668,1.0,2.1057509910710643,358.50171202018385,1.0,7049.445892428201,358040
spotless,diffplug,2015-04-27T19:10:58Z,2025-03-15T11:43:28Z,4755,20,5.034722222222222,4.0,4.26728077429216,1.7604166666666667,1.0,1.298633852987494,13.77199074074074,1.0,94.73651991951726,34754
react-native-webrtc,react-native-webrtc,2015-09-27T10:57:30Z,2025-03-14T18:32:12Z,4753,80,6.08955223880597,4.0,9.390083975620207,1.1492537313432836,1.0,0.359027784156703,8.388059701492537,0.0,29.3040255916345,4045
AndroidStaggeredGrid,etsy,2013-12-09T19:43:45Z,2025-02-04T08:57:35Z,4750,7,5.861111111111111,3.0,6.586361569953379,1.8611111111111112,1.5,1.4172967786353567,155.88888888888889,0.5,666.9732390338473,4010
SimplifyReader,chentao0707,2015-08-17T08:22:53Z,2025-02-24T14:29:20Z,4576,0,4.556962025316456,2.0,7.015937185527363,1.3876582278481011,1.0,0.890185733728874,60.29430379746835,0.0,341.91483091529017,34709
poi-tl,Sayi,2015-03-20T06:47:52Z,2025-03-14T06:28:49Z,4575,14,6.493333333333333,4.0,7.964044518274526,1.2057142857142855,1.0,0.5274576375719036,89.65523809523809,0.0,1507.1969981451457,22796
quasar,puniverse,2013-03-27T14:51:24Z,2025-03-06T23:22:37Z,4567,18,3.386953298739807,2.0,5.114998772886503,1.497405485544848,1.0,1.1706223835997345,35.99703484062268,0.0,433.6806469650591,52770
ForestBlog,saysky,2017-10-08T15:27:47Z,2025-03-14T13:48:10Z,4565,0,5.104651162790698,3.0,5.264820134947781,1.069767441860465,1.0,0.2562488530553892,12.686046511627907,0.0,46.04378009419423,2437
JGrowing,javagrowing,2019-02-26T01:55:08Z,2025-03-10T14:50:21Z,4564,0,1.5263157894736843,1.0,1.6789024540730166,1.0,1.0,0.0,1.947368421052632,1.0,4.402949569581817,329
db-tutorial,dunwu,2017-08-08T06:33:38Z,2025-03-15T15:38:19Z,4558,0,5.205741626794258,4.0,5.164669692156139,1.181818181818182,1.0,0.5507464737260497,32.60765550239235,0.0,181.50097779657145,11203
micrometer,micrometer-metrics,2017-04-10T21:36:51Z,2025-03-15T06:17:58Z,4558,255,5.7005347593582885,4.0,6.6682568782355895,1.2844919786096256,1.0,0.6454558894138844,19.7144385026738,0.0,135.90764085700815,77681
javacpp,bytedeco,2014-04-21T12:47:21Z,2025-03-14T16:17:55Z,4557,12,5.938679245283019,5.0,7.02608640641913,2.0235849056603774,2.0,1.244670297369937,153.1933962264151,1.0,384.7704496365716,26575
Depth-LIB-Android-,danielzeller,2016-04-27T09:37:28Z,2025-03-04T08:01:28Z,4557,0,3.787037037037037,2.0,4.604043176242908,1.212962962962963,1.0,0.4334371630540838,13.351851851851851,0.0,54.5154209195336,3771
sqlbrite,square,2015-02-19T04:38:37Z,2025-03-14T15:09:36Z,4556,9,4.69811320754717,2.0,5.878402457617941,1.3584905660377358,1.0,0.7707594182768925,4.30188679245283,0.0,27.941493231843523,3329
go-lang-idea-plugin,go-lang-plugin-org,2010-08-29T08:20:01Z,2025-03-06T07:34:28Z,4555,21,8.120141342756185,6.0,8.870403046144402,2.073321554770318,2.0,1.3274342239375527,110.02915194346288,3.0,2012.3361862887623,45363
Douya,zhanghai,2016-02-01T13:44:19Z,2025-03-07T05:23:53Z,4554,11,5.603697749196141,4.0,6.353467642029946,1.6254019292604502,1.0,1.0872764097408247,28.39790996784566,1.0,198.59895842339944,44631
automq,AutoMQ,2023-08-17T07:50:13Z,2025-03-15T16:45:41Z,4539,56,7.204042672655811,4.0,12.169550611736652,1.4095451993262211,1.0,1.0478976438226988,46.2771476698484,0.0,605.1051314653807,646552
android-crop,jdamcd,2014-03-13T10:24:43Z,2025-03-12T10:09:06Z,4538,6,4.290322580645161,1.0,5.562934168147218,1.3870967741935485,1.0,0.6672040844618539,26.483870967741936,0.0,80.43418467614455,1676
--,981011512,2020-06-18T22:47:21Z,2025-03-14T06:47:01Z,4525,0,3.541921483527323,2.0,7.169477608041471,2.910830538567765,2.0,52.98472567983801,440.4263168277767,0.0,5564.68593074571,338075
dexposed,alibaba,2015-06-30T02:59:16Z,2025-03-04T22:19:00Z,4524,0,2.9166666666666665,2.0,3.237062160134005,1.6944444444444444,1.0,1.348426478623869,82.83333333333333,0.0,424.4142518140232,2414
bottomsheet,Flipboard,2015-04-23T17:37:32Z,2025-03-07T05:23:55Z,4522,10,4.897058823529412,3.0,5.907596187359632,1.3676470588235294,1.0,0.6670141032030863,27.66176470588235,0.0,176.51583247192656,2578
concurrent,RedSpider1,2018-11-03T13:49:36Z,2025-03-15T09:21:44Z,4522,0,,,,,,,,,,0
simplify,CalebFenton,2014-01-16T05:14:02Z,2025-03-15T07:57:39Z,4516,9,8.987138263665594,8.0,7.413141894756179,1.3729903536977492,1.0,0.7677640745047902,20.742765273311896,0.0,75.9810974205547,21150
SmoothProgressBar,castorflex,2013-11-27T20:32:16Z,2025-02-26T14:01:30Z,4514,9,4.854166666666667,3.0,5.002082899486306,1.2291666666666667,1.0,0.472187455263057,26.3125,0.0,95.33929471640369,2208
Infinity-For-Reddit,Docile-Alligator,2018-07-26T15:02:51Z,2025-03-15T15:24:08Z,4511,173,6.844951140065146,3.0,10.727120778192017,1.5973941368078175,1.0,2.433092898722068,29.172638436482085,1.0,294.73742015370567,92447
GCViewer,chewiebug,2011-10-23T09:01:04Z,2025-03-15T14:14:02Z,4510,5,5.274914089347079,4.0,4.803018760814061,2.164948453608248,1.0,2.3356919333847594,49.0446735395189,1.0,236.7060480211836,20453
android,nextcloud,2016-06-06T21:23:36Z,2025-03-15T14:02:43Z,4496,244,9.629764065335753,4.0,15.57588298208183,1.7096188747731398,1.0,1.216207981588453,114.9038112522686,1.0,680.1450485701847,50932
AndroidHttpCapture,JZ-Darkal,2016-10-15T19:48:00Z,2025-03-14T06:51:38Z,4491,1,4.70440251572327,3.0,6.559173467895897,1.4182389937106918,1.0,0.7970256494740234,36.886792452830186,0.0,258.9036087548264,15905
bilibili-android-client,HotBitmapGG,2016-06-01T04:36:01Z,2025-03-13T03:53:06Z,4491,1,4.92128801431127,3.0,6.313570846412489,1.8175313059033988,1.0,1.1711803570234955,42.7906976744186,3.0,173.10272351474444,38892
azkaban,azkaban,2012-10-18T01:34:53Z,2025-03-14T14:19:03Z,4490,48,6.472330475448168,4.0,8.117783858138615,1.3522992985190958,1.0,0.797206862028509,35.84021823850351,1.0,172.5180409402864,93837
java-algorithms-implementation,phishman3579,2013-11-20T03:30:19Z,2025-03-14T09:26:24Z,4486,0,3.710706150341686,3.0,3.663425201011968,1.5831435079726652,1.0,2.173268093306907,7.050113895216401,0.0,24.60838932822431,31758
NineOldAndroids,JakeWharton,2011-12-08T19:46:37Z,2025-02-27T17:11:38Z,4480,0,4.2898550724637685,2.0,4.358401398743044,1.434782608695652,1.0,0.7143627831660234,30.144927536231883,0.0,108.07199213964368,7585
objectbox-java,objectbox,2017-01-24T10:29:48Z,2025-03-15T13:24:43Z,4480,46,5.119289340101523,4.0,5.176624255190641,1.7563451776649746,1.0,1.844191167208753,102.95939086294416,0.0,484.2610260481906,24318
allure2,allure-framework,2016-05-27T14:06:05Z,2025-03-15T10:42:04Z,4474,76,6.029850746268656,4.0,5.612239565132745,1.3059701492537314,1.0,0.7906533773724991,11.485074626865671,1.0,38.420253529457845,7945
opengrok,oracle,2013-01-07T11:49:18Z,2025-03-15T18:20:55Z,4474,285,5.33958891867739,3.0,6.78766614070395,1.6344950848972295,1.0,1.292439999999366,78.85701519213583,1.0,1089.963496263261,70092
AndroidTutorialForBeginners,hussien89aa,2016-09-26T16:36:28Z,2025-03-14T14:34:55Z,4466,0,4.511627906976744,4.0,4.653822822203819,1.496124031007752,1.0,0.7301972230131556,2.744186046511628,0.0,6.917232861854244,3957
epic,tiann,2017-05-22T02:52:44Z,2025-03-13T04:21:00Z,4462,5,3.228187919463087,3.0,5.287824880274276,1.6241610738255037,1.0,0.8259025371718791,30.395973154362416,1.0,219.89898844426293,5127
android-mvp-architecture,janishar,2017-01-27T08:39:06Z,2025-03-11T07:24:14Z,4444,0,5.815068493150685,3.0,6.53056835954763,1.3835616438356164,1.0,0.8073820953538472,14.10958904109589,0.0,36.023579114848395,4049
android-times-square,square,2013-01-30T20:28:27Z,2025-03-04T19:07:34Z,4438,0,4.553191489361702,4.0,5.656118313435298,1.2340425531914894,1.0,0.597559018640466,25.87234042553192,0.0,134.50854458413585,2286
Robust,Meituan-Dianping,2017-03-14T10:14:50Z,2025-03-15T03:36:03Z,4436,13,3.523809523809524,2.0,3.624026161794434,1.261904761904762,1.0,0.5436786985838643,17.357142857142858,3.5,35.64857020262228,2953
JDA,discord-jda,2015-12-12T13:57:32Z,2025-03-14T21:46:18Z,4436,99,8.862489829129373,6.0,12.47465707103816,1.8527257933279089,1.0,1.2155156573183064,134.64768104149715,3.0,1241.6074653782382,58908
GT,Tencent,2016-01-13T10:29:55Z,2025-03-07T23:15:02Z,4407,3,3.9069097888675626,2.0,5.155969861789087,1.2975047984644914,1.0,0.6616817804316836,13.777351247600768,0.0,80.86912818772022,55246
DeepLinkDispatch,airbnb,2015-06-11T21:16:48Z,2025-03-14T21:06:47Z,4396,24,6.28,5.0,5.248174285723878,1.48,1.0,0.5099019513592785,88.64,0.0,256.6266548899393,8549
moco,dreamhead,2012-10-18T09:09:51Z,2025-03-15T15:44:11Z,4391,1,5.819757365684575,5.0,5.75803405608428,1.5389948006932408,1.0,0.8532745513856397,34.65684575389948,1.0,360.83147145271,17542
Ant-Media-Server,ant-media,2017-03-01T08:21:13Z,2025-03-15T16:15:39Z,4388,62,5.619621342512909,2.0,9.196199671649875,1.323580034423408,1.0,0.7274215001006034,180.24526678141137,1.0,2546.6413511700475,103680
ticker,robinhood,2016-07-15T21:37:52Z,2025-03-09T04:37:58Z,4385,9,4.612903225806452,4.0,4.758693233475192,1.3225806451612905,1.0,0.7017642896867651,27.61290322580645,0.0,110.13103632169415,1581
WePush,rememberber,2017-06-23T09:03:36Z,2025-03-14T13:49:34Z,4375,58,6.811594202898551,2.5,7.882363027913699,1.579710144927536,1.0,1.4687612304395024,25.17753623188406,1.0,111.70044845233716,22650
djl,deepjavalibrary,2019-10-29T22:38:54Z,2025-03-14T09:28:04Z,4372,33,6.947405329593268,5.0,5.565372603009566,1.556100981767181,1.0,1.0436144752510006,147.00561009817673,2.0,1770.6430969595797,84755
BottomNavigation,Ashok-Varma,2016-03-19T19:19:30Z,2025-03-09T13:59:24Z,4367,16,7.533333333333333,5.5,7.815693025654498,1.4333333333333331,1.0,0.7279320417946061,69.26666666666667,4.5,162.13594409573744,2091
shiro,apache,2009-08-29T08:00:17Z,2025-03-14T19:29:46Z,4360,11,5.0234375,3.0,5.211596729334323,1.7900390625,1.0,1.6118629132958402,19.712890625,1.0,80.26676922781623,36690
ipscan,angryip,2011-06-28T20:58:48Z,2025-03-15T18:15:35Z,4355,30,4.97911227154047,3.0,4.814309195706558,1.6657963446475197,1.0,1.630229749743868,4.130548302872063,0.0,12.44584841994688,12555
flink-recommandSystem-demo,water8394,2019-05-15T07:55:35Z,2025-03-15T11:40:27Z,4351,0,3.727272727272727,3.0,3.778876063887264,1.077922077922078,1.0,0.2698066445201162,6.402597402597403,1.0,15.620718141941907,1835
GDA-android-reversing-Tool,charles2gan,2017-10-31T08:18:29Z,2025-03-15T19:05:28Z,4345,40,2.5625,2.5,1.459166428707386,1.0,1.0,0.0,57.375,0.0,228.1680301882803,567
Gadgetbridge,Freeyourgadget,2015-01-05T23:19:03Z,2025-03-15T09:57:34Z,4312,0,5.413556217082665,3.0,8.64796197545372,1.8392489122967712,2.0,1.44633366362032,38.96107167391802,1.0,336.51420030159665,241203
BGARefreshLayout-Android,bingoogolapple,2015-05-28T16:17:00Z,2025-03-13T15:17:53Z,4310,4,5.148148148148148,3.0,5.570800339728644,1.4074074074074074,1.0,0.7522682516424986,9.796296296296296,1.0,42.536376670264765,5450
h2database,h2database,2015-04-10T19:09:09Z,2025-03-15T08:12:01Z,4306,23,6.015606242496999,4.0,10.453603894207683,2.0588235294117645,2.0,1.5375647244107613,176.13025210084032,3.0,1596.0227433964135,229981
ImagePicker,jeasonlzy,2016-01-27T17:05:03Z,2025-03-07T15:48:14Z,4301,5,5.828947368421052,3.0,6.270328344182596,1.486842105263158,1.0,0.7744834158350383,23.07894736842105,0.0,115.56986494848267,3685
serve,pytorch,2019-10-03T03:17:43Z,2025-03-15T06:17:38Z,4299,24,5.800796812749004,3.0,7.263618888856284,1.4661354581673307,1.0,0.8999158880571503,63.91633466135458,3.0,327.6653734713382,18747
jacoco,jacoco,2012-07-08T21:45:13Z,2025-03-15T07:33:14Z,4297,48,4.240860215053764,3.0,4.440498535785866,1.4333333333333331,1.0,0.6993512807237989,12.591397849462366,0.0,79.6273257940632,36235
android-volley,mcxiaoke,2013-05-21T05:35:26Z,2025-02-26T02:22:27Z,4290,0,5.090909090909091,3.0,5.390767546441236,1.893939393939394,1.0,2.7580764836074865,15.818181818181818,0.0,94.16963888787105,4965
frontend-maven-plugin,eirslett,2013-08-30T14:44:38Z,2025-03-14T19:24:29Z,4285,0,5.595959595959596,3.0,6.246499741355875,1.7272727272727273,1.0,0.9456471903063652,7.05050505050505,1.0,28.254085396258287,3717
android-autofittextview,grantland,2011-02-14T06:00:52Z,2025-03-07T05:24:05Z,4269,1,5.375,4.0,5.153015760559192,1.375,1.0,0.5175491695067657,40.75,1.5,107.67112625291624,470
CircleIndicator,ongakuer,2014-07-30T14:02:56Z,2025-03-07T09:04:04Z,4268,7,6.511111111111111,5.0,5.141728672088186,1.6222222222222222,2.0,0.6838689696694591,8.511111111111111,1.0,22.812100280156564,1712
java-learning,brianway,2016-02-09T05:20:58Z,2025-03-14T10:09:22Z,4265,0,1.0849933598937582,1.0,1.1242967216473214,1.2868525896414342,1.0,0.5131772129698502,0.5962815405046481,0.0,2.922598484115282,10984
IoT-Technical-Guide,IoT-Technology,2019-04-02T01:52:44Z,2025-03-15T10:14:24Z,4261,0,4.085034013605442,3.0,4.327416427152893,1.248299319727891,1.0,0.4918244562518762,3.163265306122449,0.0,12.064129447892862,5235
OpenHub,ThirtyDegreesRay,2017-07-11T13:29:51Z,2025-03-14T13:43:38Z,4251,31,6.7560975609756095,4.0,7.582319290060365,1.632621951219512,1.0,1.1815773454468113,32.92835365853659,1.0,130.03565942294534,24549
aurora,linhaojun857,2022-08-19T13:39:16Z,2025-03-14T04:37:20Z,4237,0,7.287625418060201,6.0,6.591957733370746,1.117056856187291,1.0,0.3613129025305486,7.25752508361204,0.0,80.0901164119167,4956
flutter-webrtc,flutter-webrtc,2018-03-07T02:26:03Z,2025-03-13T17:48:14Z,4234,122,6.647058823529412,3.0,11.515730320649538,1.2352941176470589,1.0,0.7011395286642039,37.44705882352941,0.0,209.3086980811762,7618
